"img","label","stillImageUUID","stillImageInternalFilename","hasStandoffLinkToValue","seqnumStr","partOfTitleStr","partOf","hasRecipientLabel","hasAuthorLabel","sytemNumberStr"
"http://rdfh.ch/0801/9ylRYLFhSouqDAPeshmZgQ","Med_Ms_p0165","n3mScRmvRIaNxqXCVaxtAA","LYYrnfaFpAa-G7y4ZLSyTXD.jpx",,"167","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/tkfzSySCR5CUt_Ij-FspAg","Med_Ms_p0015","Cms0ZmtCSH-8gYpG5MVvvw","qQ06P1OpMo-B1cYE8yDHFx.jpx",,"17","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/q3DdIG0dSFicpDHmItG0lQ","Med_Ms_p0004","R5MbBMqtSFCNSvhkHZh33Q","AvrMS2HT8y-EnQR8dFJzaJ.jpx",,"4","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/bZnOAJSOSl6cbRZ-yeJsaA","Med_Ms_p0107","BcNxL9WiRTG2aNuWcK4HMw","GmKCR1BxuZa-F8bB8FwBYO0.jpx",,"109","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/yuhfB91aQReLI0l79H2dKQ","Med_Ms_p0032","m5KkJLWPR5iGINW5fQ3VJg","IN9DKCVkSdk-BoAArS6VOJF.jpx",,"34","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/MEwgDZDWS-qZrEzNfq7grA","Med_Ms_p0187","I5y61J1mSeaOEmfSAbVtdQ","8AdJqynZ16U-DE93yuBiL6R.jpx",,"189","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/DtCQVX-6T0GhdZEr-3IEaA","Med_Ms_p0189","5iIZVUTVTcWJTzq5Jts0Tg","6gJN3SVdFhh-FlBc6J1KzLN.jpx",,"191","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/CgZ53Gq9TU2AWbiy2WtyqA","Med_Ms_p0338","An68ORv8RhGTU4XoiyyUCw","5J4WHe0BBwW-EGHBhhlK3AE.jpx",,"340","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/T3QaM_aHQYSQNl7t5uTd5w","Med_Ms_p0337","hqKOaOkSSEu-jGhntnMcuQ","GW98RIq8XCc-D9T63TZeS8H.jpx",,"339","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/YkSKmUv9Rfql__otbXow3g","Med_Ms_p0355","bkgAiue_RFWkcssv1ir9dQ","BUgCxfHhWeM-GApfgONDD4w.jpx",,"357","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/rRaLZKTxRbe59hrcCKibbQ","Med_Ms_p0295","UfYSqjEhSJa3gRah8nDPkA","630US7LHfL6-GEQ3Yr9Wlz2.jpx",,"297","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/Of-8hDTfRb6I7gq5s36Uow","Med_Ms_p0254","lyAhG2IETxKxEWgo_MEUCQ","ILwGyj3kCgv-DbVNNOep7Gg.jpx",,"256","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/4gE6j_0URPmDg3vfJR-hfA","Med_Ms_p0025","F6uTxD3yTJKUVJLJ9phVSA","FtNedZJWP7J-DDQzmHsKOLz.jpx",,"27","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/0Bu2He4xSwy_hhPwcm_n4w","Med_Ms_p0349","0TMWoxlJT_C06U8WE48vPw","CdOx8wb4GKK-FBVuoSKJtHA.jpx",,"351","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/3Lm_Xu6wSg-2K5U2WmvVXA","Med_Ms_p0366","bJxk3qnsTIuH4LjnpsWDaA","oueC6x0zh5-E0I9nkDwoPS.jpx",,"368","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/uZ6hFKFYQJmCQpN7Yton9A","Med_Ms_p0348","GusFCdxKS66Ts-XWYW83iw","KxE5g2qjZLl-Fnmymil1MgM.jpx",,"350","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/tLFqVZDPR6mrCtKYcWdUiw","Med_Ms_p0234","KJtcV8G4T6iUM4ClV38uXg","A18DgBVlTLX-EngCVUT3uXf.jpx",,"236","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/qMpKPcJ8SfmCyXTq7Ege5g","Med_Ms_p0305","8bkgtOPJSfKWV61LFxippA","H6HhflNXY2M-DbZVCL9hlbN.jpx",,"307","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/T1G8SDGZRG2FQwBZX6mGWA","Med_Ms_p0257","NHH8DNXpReKieOJgAwvnUw","4qp19P37F4e-EBZ8TdYB8y3.jpx",,"259","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/udPM3DpPRFmSQ3MoxfwgVw","Med_Ms_p0350","jNTrK2ktRemMQTSb-WlBmw","AsmuQDBX2ai-FHQaNavXNR0.jpx",,"352","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/uNmh4WUyQqKNC7aSNZzUNQ","Med_Ms_p0301","1zL9WzzBQTajdYuIWp0i3Q","FjgZ2po8RsR-CwyuGwj74dO.jpx",,"303","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/KWRR2txqQTiXjvHyuamOow","Med_Ms_p0047","b9KgYxanTwGSnpo_iaHnLQ","5SqRiKdaW3c-DJm3tNbbQTV.jpx",,"49","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/vk5WqdQlSTyr6LCFd6BRHA","Med_Ms_p0117","X_XIA8rdTNOFuc_tYahIyw","LmcruB2amex-CIklXtqR9P9.jpx",,"119","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/gsySW4AvQpG-06JNO0AD0Q","Med_Ms_p0340","RawDboM7QlW5Uvlm5vZ9EA","8yIQL0O770F-EHsUjulvAZh.jpx",,"342","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/aP0rR51oSHG5trY03DXDNQ","Med_Ms_p0344","0nes9_3bQIeunbBY4XNonQ","BGM5yjXov5g-ElKEK5ooOXz.jpx",,"346","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/Xv4QrNQ4QEqte0s8-41VDA","Med_Ms_p0026","Suw2FbHGTSqOWDZxQwSVNA","LhDwI0kDTc1-Cou0n6zS7lt.jpx",,"28","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/Tp_U4RSAQ_SgVwIJts4CUw","Med_Ms_p0302","9YIDcxg8TKCH1VaCoLMYrQ","HSP8FQO0Yt-FEWOwUFYcBz.jpx",,"304","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/3wguBG9PSluy-pNkGpNPsA","Med_Ms_p0105","E8n-cmYSRo-RN19xGYjb1w","KB3G3WvlTUl-FytdfCYmjEk.jpx",,"107","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/2SoS6D1ARJm3_qsf6XeNGQ","Med_Ms_p0019","eulR_JyGRt2ZUwSYOnB4gA","273mbYFH0ev-D5JegU02LvE.jpx",,"21","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/OMyFX1nYQvCeP685x49-7w","Med_Ms_p0003","Kt8XZx0nTiaty61V4mTb4A","LHPHHhVEkmq-FAtqBT0ukZK.jpx",,"3","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/RwHUp0Q1RAy_k1TM_GvWKg","Med_Ms_p0256","6xgRoN-lSqSGuD3UDiF8cA","3UqKxPeXeFJ-BFMIIufpt1i.jpx",,"258","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/3BPoVtgTQKelDmepbD3juQ","Med_Ms_p0261","QAKzVR3kSseZLzI0T6G1ZQ","HYgq6aHzPIn-ES8F0prEDuH.jpx",,"263","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/M5o-HVbYS5WJCuua3iNImQ","Med_Ms_p0109","hPXJpd3sTXCH9xHYhmWqBg","D5pTSyYiAkC-DJlsEDhfTHb.jpx",,"111","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/gTQkziKIRKCRFoqawRGHBQ","Med_Ms_p0039","bBmrRBRET0qKtLlXf4krWQ","3L19GvrI7yH-BpU1TEpcxUK.jpx",,"41","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/d96-gVFFSp6uBOVgqqLwNg","Med_Ms_p0042","8U5IltyGT1uA95w-0WS-3w","GZ43cM6aFPt-FvCiVZHhVNA.jpx",,"44","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/9rD00UaIQfaId9CQwVWamQ","Med_Ms_p0334","E15nuqKZS7OFOPS9T7T4vQ","F0HdVYDxPKC-FIIPLfWcLMS.jpx",,"336","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/-LN6I7EGSmOTroB9EetMTg","Med_Ms_p0339","RzkGArK1QEmCC35M6YwznQ","50zHllUxq6X-E83ZCUyepR2.jpx",,"341","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/YmKjfmrJTB-AmEbK852_CA","Med_Ms_p0360","9K_zJHBeSgC-od6id5Ju9Q","4QGRbiKPtlW-CNg3RxSD0zm.jpx",,"362","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/skaWG46iS_i8OOdxrmB66A","Med_Ms_p0258","W-RfEQLVQ229xjJFDWpaFg","IkxBCUovpFV-G1bLICsRRuF.jpx",,"260","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/P4lHEVFxRueMcCvsKhDZ3g","Med_Ms_p0020","XyxFHJlmSI23rskBNgho0A","4v4laK10B4H-D6u4sbYitvm.jpx",,"22","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/oBpa-U1ISZO0JBDdiwmrkw","Med_Ms_p0204","cied9Lo6QjKm69T540LrVQ","9GUU6QT7Iid-BJ9g02hvho5.jpx",,"206","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/QY6jjXZHRzutC3KfvWzEeQ","Med_Ms_p0125","blVaVVekSVyApDWk7RBcgg","1mtkJh0CXNC-DhZJjteTKrh.jpx",,"127","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/sjXX8GnvSjW6S9yROyXy5A","Med_Ms_p0050","QgUF_2xeQuWmntWARcge-A","aAHZYHeyuv-DeqNGsdI2Fh.jpx",,"52","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/3e8RtxHTRoCAQdNNOKAzWA","Med_Ms_p0085","6pcbdDU0QCGpV9_fbZngrg","27E5ig69CBI-BuraD5PWJmz.jpx",,"87","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/uU5bpZqgQvCj2y2hbGJb2w","Med_Ms_p0038","4GkelrS9QxmUT8FAuKa-Rg","JRYKy4Xg4TB-ErlLRX6nNL4.jpx",,"40","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/UH11ERftQOyUwFBORArQ2Q","Med_Ms_p0028","7D0iO2I9RA2832S5LaMUow","82ibDo6B1xZ-C5dygpWt1cQ.jpx",,"30","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/2ou5cpIoQ0uU9z6H7UTvtA","Med_Ms_p0037","hmhvmxplQuCzVPjiCHLq8g","CPZlngOlJgE-G04QaNwv4ud.jpx",,"39","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/8Tc86rrrTZS93f8zzet0nw","Med_Ms_p0041","GdE3E-6-RhOX-7SGI6Mmvw","5f3Li6EmTzi-BWYcwoP2rP2.jpx",,"43","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/Eg8drub9SQy1m6g5oIw_Zg","Med_Ms_p0174","OtkDuTgUQdi_ujaMpAmpPQ","BzszxvA4WCE-EArgx0qKHu0.jpx",,"176","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/RVML2k-DRu67u7WNNdAJtw","Med_Ms_p0293","6sR_-3T5Qo-o0nNiltoEww","2sNTPgPbht2-BQzFi5AR7M9.jpx",,"295","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/vK824ZE9RPGN8Z24QCpEkw","Med_Ms_p0273","uGP5YK1YSmOwN6H_brU92A","qqXRo2vHIx-BW7mXFSim4E.jpx",,"275","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/BIGo8vgMSyevtCbB_rvG2Q","Med_Ms_p0175","10PgSeqhRsqlddCpCXExHA","Ivfwx8vjTq1-CyiZOz4OW7O.jpx",,"177","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/YdbWbNyCT6yy2jIgJIfSLQ","Med_Ms_p0255","xxEMfJpnRjmU6hBbn_XNUw","8yebpwROfIo-F9YD1JvP6dT.jpx",,"257","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/2obgQp1PR2G74U7UzsdFzw","Med_Ms_p0029","E6Q7x_jERVKK2J0qIwfytw","FQNiC3aYXit-C6KjOthm4wy.jpx",,"31","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/Q7Yght9KR0KTO0GzBkEcZw","Med_Ms_p0096","jv4oKxFSTQy1TScf4CTXjQ","Hpa7K7v4ejj-BlC2Q48TrgG.jpx",,"98","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/adFMIMGDTQ6pSiVC6cr2Ig","Med_Ms_p0173","-Rm6zdKYSgOvaMH5bjcEZw","4hSCYW1swxy-CpNqAXUZrah.jpx",,"175","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/qGdDUyOiQDGc2n9ogavRBw","Med_Ms_p0008","IQVrpdktStKWZgLVRaXkbA","IZSeUBoKQza-CQn491o14x8.jpx",,"8","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/H0EjM2ACR5yWV1lvCV3cbQ","Med_Ms_p0303","kxqxQ8EQRA6-CPY-1R0TkQ","3bvgXk9uOpI-CpE4MXbLCrq.jpx",,"305","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/Bxr5Dw2jRF-uwOcBS1SrHg","Med_Ms_p0186","K43DSUlMQJCYwLEYZxdxAQ","Jt1k3pT2MkP-G9cBTuyKFZn.jpx",,"188","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/5eQX2EezTYadeKKga0Jujg","Med_Ms_p0331","MV2RdtExQSesigUr1NnknA","EFhCY8VG0it-CWIYTktXSU4.jpx",,"333","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/hfj5YaViS5O9UfETayk1Dg","Med_Ms_p0116","nnvOMZOzTbqk8R8Io6aT_w","BxvaMnv7Ycw-CCXM8XiGhIV.jpx",,"118","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/mZrvu6JhTZuBW7vyGd9TdQ","Med_Ms_p0190","z-z-qo3GQum81WGA8j5d8g","Gym19dh37Ld-B5BUbUjsfwQ.jpx",,"192","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/WZY9qQhoSI6P2-RLdLX2tQ","Med_Ms_p0335","OS9U_0DrRP-fOv128Xz-Wg","7d4pgOmzZnZ-FyVbXDeA7z5.jpx",,"337","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/XzQPGhnHSNOczbYXdzRQdw","Med_Ms_p0097","ijLFXYdQR8CqjIM_2CxI5w","5OCGwCjFyz4-FXgfmFSVh6A.jpx",,"99","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/_iMu_e8QRoyfOLYVxXja6w","Med_Ms_p0166","wT4X8IWEQVyoNP35S0BERQ","7N47HcrH0ze-CKRyZpULbvI.jpx",,"168","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/9QzWoiBaR2ygM81Znlx2Yg","Med_Ms_p0006","xBz13q1uTGurOd35NgSSow","6q9Rdt3fcbu-CRTf2n6jKSq.jpx",,"6","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/afXMceJ2T3u6J5d908rsQA","Med_Ms_p0250","yKpLgn8jRG6Y8XLoLQLckA","BcRJeRtIiXx-B5GLQMm11Gm.jpx",,"252","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/o2o9CKM9RY2oyW8VmUGx3A","Med_Ms_p0347","bEyDeuKeTdqZeaucQr7m9Q","L0hrUQhC81X-EkZdgQp27mg.jpx",,"349","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/pHz-42LXSBOPbYkMk4F5rg","Med_Ms_p0148","Z7v1aPotRyKt5lSv5E2Kdg","Bwt7eXPm7PA-Cc9qpfpMDs8.jpx",,"150","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/ODbY1oVCRiu8IgQr7gt4dA","Med_Ms_p0021","G-PEvzYbRbyCLssdr6o5qQ","Akig6HpSz3c-G6B0zbgcIZ4.jpx",,"23","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/VzQyS1QrSmCsxRVjautDYQ","Med_Ms_p0010","dqbmYGHtTP-pDvVcONP3qg","5trfYIHg17n-EUoSxXtqDtZ.jpx",,"10","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/x0A1juKySnKkh0S_PY48zw","Med_Ms_p0367","zJo_yZgfST-DWyiE6_Z96Q","JIf5KE0FNlG-BKWWWXAqfzh.jpx",,"369","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/pyIFgZQJQCyokYzDZbPazQ","Med_Ms_p0253","vx0hQ4fvStKqfty7WhzOHQ","GJG6K8SpcMo-BGkhruR7N7U.jpx",,"255","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/0s8FlMXSRzKVnwSWJfgQpw","Med_Ms_p0018","PS9K85InSryWWZwRwV3Dew","IaxazbJAN5-EAoMfIaBzfV.jpx",,"20","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/jEdAqLauRFaNeh0Dq47N8A","Med_Ms_p0016","6O3jmlJ7S-yKGvQ_t1qkkA","EwU9qm3wRqe-EKVo9ZkLfGt.jpx",,"18","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/5zcicELLSeaRnUG1O8qCmA","Med_Ms_p0101","9v0G1E8QTEi-TnDiy_jV0g","8SMwYjjpdHU-GT1GK6vyvb5.jpx",,"103","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/qVIBbu0DTN27kcFcdxrwKQ","Med_Ms_p0115","yv8bTDk0S1u0QBlcXvngHA","3PQ9KHOGIjX-BRcEHi9aVae.jpx",,"117","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/TE0CXm6STMqbxshUYM6zng","Med_Ms_p0033","4mOiusyHQvWC9my4QI0xMg","CKDl0dyPRnP-FpsA9vvwVOu.jpx",,"35","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/h39snxtVRDuYhpwzvVoAFw","Med_Ms_p0014a","10vLpPi_Ti-yQEpVKUvDZw","AeTqAev0jbd-Dq05ELkAuC6.jpx",,"15","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/__hIjj_yTdKzf3vQ1Ae7pw","Med_Ms_p0112","Atvb2UOjQxmRBv9GenCfjw","HmUCu5l9umd-DTKjpH9hz4U.jpx",,"114","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
"http://rdfh.ch/0801/966H1RjRRcm3ZQckxqN0gw","Med_Ms_p0351","44JqmjGIRkaYdE63H8TwZw","9tI5Zx6y8w0-GE7ZaHk57DW.jpx",,"353","Meditationes, Annotationes, Animadversiones Theologicae & Philosophicae","http://rdfh.ch/0801/HSmk8KWbQjy6YCqnBrwYgA",,,
